year,Type,ProdectGroup,producer,volume,CostPerUnit,PricePerUnit, Revenues ,TotalCost,ProfitPercent,SummaryProfits
2018,ConvenienceStores,Fresh salads,Bonduelle,936,2.7,3.85,"3,603.60","2,527.20",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1008,2.1,3.24,"3,265.92","2,116.80",35,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,708,2.53,3.91,"2,768.28","1,791.24",35,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,744,2.2,3.29,"2,447.76","1,636.80",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,768,2.25,3.37,"2,588.16","1,728.00",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,684,2.81,3.68,"2,517.12","1,922.04",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,900,2.5,3.28,"2,952.00","2,250.00",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,672,2.88,3.8,"2,553.60","1,935.36",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,720,2.49,3.49,"2,512.80","1,792.80",29,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,696,2.94,3.83,"2,665.68","2,046.24",23,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,768,2.45,3.25,"2,496.00","1,881.60",25,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,792,2.37,3.39,"2,684.88","1,877.04",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,768,2.66,3.74,"2,872.32","2,042.88",29,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,804,2.63,3.91,"3,143.64","2,114.52",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1044,2.57,3.42,"3,570.48","2,683.08",25,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,864,2.82,3.68,"3,179.52","2,436.48",23,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,612,2.06,3.36,"2,056.32","1,260.72",39,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,732,2.2,3.65,"2,671.80","1,610.40",40,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1032,2.38,3.52,"3,632.64","2,456.16",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,888,2.53,3.31,"2,939.28","2,246.64",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,720,2.39,3.51,"2,527.20","1,720.80",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,648,2.33,3.3,"2,138.40","1,509.84",29,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,864,2.65,3.34,"2,885.76","2,289.60",21,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1104,2.51,3.4,"3,753.60","2,771.04",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1032,2.85,3.92,"4,045.44","2,941.20",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,816,2.61,3.83,"3,125.28","2,129.76",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1164,2.69,3.41,"3,969.24","3,131.16",21,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,960,2.84,3.77,"3,619.20","2,726.40",25,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1032,2.08,3.39,"3,498.48","2,146.56",39,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,600,2.49,3.44,"2,064.00","1,494.00",28,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1068,2.46,3.34,"3,567.12","2,627.28",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,984,2.29,3.37,"3,316.08","2,253.36",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1080,2.54,3.48,"3,758.40","2,743.20",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1176,2.72,3.88,"4,562.88","3,198.72",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.42,3.69,"4,250.88","2,787.84",34,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,648,2.35,3.2,"2,073.60","1,522.80",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,984,2.34,3.48,"3,424.32","2,302.56",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,600,2.92,3.9,"2,340.00","1,752.00",25,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,672,2.31,3.48,"2,338.56","1,552.32",34,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1020,2.76,3.58,"3,651.60","2,815.20",23,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,924,2.55,3.57,"3,298.68","2,356.20",29,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1104,2.56,3.75,"4,140.00","2,826.24",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,948,2.6,3.34,"3,166.32","2,464.80",22,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1200,2.56,3.86,"4,632.00","3,072.00",34,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,972,2.57,3.46,"3,363.12","2,498.04",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,852,2.32,3.42,"2,913.84","1,976.64",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,732,2.6,3.91,"2,862.12","1,903.20",34,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,876,2.46,3.94,"3,451.44","2,154.96",38,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,744,2.8,3.81,"2,834.64","2,083.20",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1164,2.43,3.52,"4,097.28","2,828.52",31,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1200,2.86,4,"4,800.00","3,432.00",29,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1164,2.98,3.89,"4,527.96","3,468.72",23,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,840,2.77,3.99,"3,351.60","2,326.80",31,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,840,2.34,3.25,"2,730.00","1,965.60",28,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.45,3.96,"4,561.92","2,822.40",38,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1116,2.28,3.76,"4,196.16","2,544.48",39,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,804,2.34,3.88,"3,119.52","1,881.36",40,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,660,2.59,3.97,"2,620.20","1,709.40",35,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,708,2.66,3.41,"2,414.28","1,883.28",22,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,636,2.27,3.68,"2,340.48","1,443.72",38,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1020,2.66,3.97,"4,049.40","2,713.20",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1128,2.4,3.32,"3,744.96","2,707.20",28,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,948,2.44,3.31,"3,137.88","2,313.12",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,948,2.29,3.74,"3,545.52","2,170.92",39,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,624,2.67,3.51,"2,190.24","1,666.08",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.99,3.92,"4,515.84","3,444.48",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1140,2.98,3.8,"4,332.00","3,397.20",22,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.89,3.98,"4,584.96","3,329.28",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.42,3.77,"4,343.04","2,787.84",36,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1092,2.23,3.34,"3,647.28","2,435.16",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,816,2.73,3.81,"3,108.96","2,227.68",28,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,792,2.91,3.77,"2,985.84","2,304.72",23,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1068,2.58,3.86,"4,122.48","2,755.44",33,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.24,3.2,"3,686.40","2,580.48",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,972,2.43,3.3,"3,207.60","2,361.96",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,792,2.47,3.35,"2,653.20","1,956.24",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1080,2.34,3.4,"3,672.00","2,527.20",31,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,600,2.65,3.6,"2,160.00","1,590.00",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,684,2.78,3.95,"2,701.80","1,901.52",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,912,2.76,3.81,"3,474.72","2,517.12",28,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,636,2.38,3.8,"2,416.80","1,513.68",37,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1116,2.08,3.24,"3,615.84","2,321.28",36,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,936,2.51,3.4,"3,182.40","2,349.36",26,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,792,2.8,3.86,"3,057.12","2,217.60",27,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,636,2.25,3.4,"2,162.40","1,431.00",34,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,888,2.44,3.52,"3,125.76","2,166.72",31,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,780,2.48,3.26,"2,542.80","1,934.40",24,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,624,2.83,3.62,"2,258.88","1,765.92",22,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1068,2.65,3.79,"4,047.72","2,830.20",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1128,2.21,3.27,"3,688.56","2,492.88",32,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,840,2.96,3.74,"3,141.60","2,486.40",21,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,816,2.6,3.71,"3,027.36","2,121.60",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1188,2.16,3.48,"4,134.24","2,566.08",38,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1116,2.25,3.24,"3,615.84","2,511.00",31,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,840,2.84,3.59,"3,015.60","2,385.60",21,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1020,2.14,3.31,"3,376.20","2,182.80",35,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,792,2.99,3.8,"3,009.60","2,368.08",21,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1152,2.23,3.49,"4,020.48","2,568.96",36,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1020,2.64,3.75,"3,825.00","2,692.80",30,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,1068,2.33,3.84,"4,101.12","2,488.44",39,Good Profit
2018,ConvenienceStores,Fresh salads,Bonduelle,744,2.49,3.83,"2,849.52","1,852.56",35,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,624,4.06,5.12,"3,194.88","2,533.44",21,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,432,4.13,5.36,"2,315.52","1,784.16",23,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,672,4.03,5.33,"3,581.76","2,708.16",24,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,360,4.09,5.3,"1,908.00","1,472.40",23,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,660,4.12,5.18,"3,418.80","2,719.20",20,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,264,4.27,5.34,"1,409.76","1,127.28",20,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,384,4.18,5.39,"2,069.76","1,605.12",22,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,348,4,5.08,"1,767.84","1,392.00",21,Good Profit
2018,ConvenienceStores,Cosmetics,Veet,456,4.01,5.36,"2,444.16","1,828.56",25,Good Profit
2018,ConvenienceStores,Meat,North Cascade,576,5.4,7.9,"4,542.72","3,125.76",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,480,5.7,7.8,"3,747.20","2,732.80",27,Good Profit
2018,ConvenienceStores,Meat,North Cascade,612,5.8,7.8,"4,757.28","3,533.28",26,Good Profit
2018,ConvenienceStores,Meat,North Cascade,492,5.8,8.4,"4,139.36","2,830.64",32,Good Profit
2018,ConvenienceStores,Meat,North Cascade,492,5.6,8.3,"4,063.92","2,761.76",32,Good Profit
2018,ConvenienceStores,Meat,North Cascade,600,6.4,8.6,"5,160.00","3,816.00",26,Good Profit
2018,ConvenienceStores,Meat,North Cascade,420,5.4,7.9,"3,304.00","2,276.40",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,504,5.4,8,"4,048.80","2,708.16",33,Good Profit
2018,ConvenienceStores,Meat,North Cascade,444,6,8.6,"3,815.44","2,666.96",30,Good Profit
2018,ConvenienceStores,Meat,North Cascade,408,5.9,8.5,"3,454.40","2,418.08",30,Good Profit
2018,ConvenienceStores,Meat,North Cascade,588,6.4,8.1,"4,751.04","3,771.04",21,Good Profit
2018,ConvenienceStores,Meat,North Cascade,480,6,8,"3,820.80","2,896.00",24,Good Profit
2018,ConvenienceStores,Meat,North Cascade,444,5.6,8.3,"3,697.04","2,486.40",33,Good Profit
2018,ConvenienceStores,Meat,North Cascade,432,5.8,8.4,"3,620.16","2,488.32",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,480,5.4,7.8,"3,747.20","2,582.40",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,444,5.5,8.3,"3,667.44","2,433.12",34,Good Profit
2018,ConvenienceStores,Meat,North Cascade,588,6.2,8.7,"5,096.00","3,665.20",28,Good Profit
2018,ConvenienceStores,Meat,North Cascade,432,5.3,7.5,"3,257.28","2,275.20",30,Good Profit
2018,ConvenienceStores,Meat,North Cascade,408,5.5,7.7,"3,149.76","2,254.88",28,Good Profit
2018,ConvenienceStores,Meat,North Cascade,600,5.3,7.9,"4,744.00","3,200.00",33,Good Profit
2018,ConvenienceStores,Meat,North Cascade,600,6.4,8.6,"5,140.00","3,812.00",26,Good Profit
2018,ConvenienceStores,Meat,North Cascade,588,5.6,7.6,"4,445.28","3,312.40",25,Good Profit
2018,ConvenienceStores,Meat,North Cascade,480,5.8,7.6,"3,648.00","2,800.00",23,Good Profit
2018,ConvenienceStores,Meat,North Cascade,432,6.2,8.2,"3,542.40","2,664.00",25,Good Profit
2018,ConvenienceStores,Meat,North Cascade,492,5.9,8.3,"4,073.76","2,889.68",29,Good Profit
2018,ConvenienceStores,Meat,North Cascade,468,5.6,8.2,"3,859.44","2,611.44",32,Good Profit
2018,ConvenienceStores,Meat,North Cascade,504,5.3,7.9,"3,984.96","2,684.64",33,Good Profit
2018,ConvenienceStores,Meat,North Cascade,468,5.5,8.6,"4,009.20","2,561.52",36,Good Profit
2018,ConvenienceStores,Meat,North Cascade,420,5.8,7.5,"3,169.60","2,433.20",23,Good Profit
2018,ConvenienceStores,Meat,North Cascade,444,5.5,8.5,"3,765.12","2,459.76",35,Good Profit
2018,ConvenienceStores,Meat,North Cascade,624,5.4,7.9,"4,921.28","3,386.24",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,420,5.5,7.9,"3,323.60","2,298.80",31,Good Profit
2018,ConvenienceStores,Meat,North Cascade,492,5.7,7.8,"3,844.16","2,820.80",27,Good Profit
2018,ConvenienceStores,Meat,North Cascade,492,5.3,7.8,"3,844.16","2,594.48",33,Good Profit
2018,ConvenienceStores,Meat,North Cascade,480,5.8,8,"3,849.60","2,768.00",28,Good Profit
2018,ConvenienceStores,Meat,North Cascade,564,6.3,8.5,"4,794.00","3,545.68",26,Good Profit
2018,ConvenienceStores,Meat,North Cascade,600,5.7,7.7,"4,592.00","3,440.00",25,Good Profit
2018,ConvenienceStores,Meat,North Cascade,612,5.6,7.6,"4,663.44","3,455.76",26,Good Profit
2018,ConvenienceStores,Meat,North Cascade,528,6.4,8.2,"4,304.96","3,396.80",21,Good Profit
2018,ConvenienceStores,Meat,North Cascade,576,5.7,8,"4,592.64","3,267.84",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1512,4,6,"9,072.00","6,048.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1800,5,7,"12,600.00","9,000.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1728,4,6,"10,368.00","6,912.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1512,4,6,"9,072.00","6,048.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1788,5,7,"12,516.00","8,940.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1512,4,6,"9,072.00","6,048.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1632,4,6,"9,792.00","6,528.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1584,4,6,"9,504.00","6,336.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1800,4,6,"10,800.00","7,200.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1500,4,6,"9,000.00","6,000.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1800,5,7,"12,600.00","9,000.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1500,4,6,"9,000.00","6,000.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1596,5,7,"11,172.00","7,980.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1704,4,6,"10,224.00","6,816.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1752,5,7,"12,264.00","8,760.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1524,5,7,"10,668.00","7,620.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1572,4,6,"9,432.00","6,288.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1656,5,7,"11,592.00","8,280.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1644,5,7,"11,508.00","8,220.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1800,4,6,"10,800.00","7,200.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1740,5,7,"12,180.00","8,700.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1596,4,6,"9,576.00","6,384.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1668,5,7,"11,676.00","8,340.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1572,5,7,"11,004.00","7,860.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1632,4,6,"9,792.00","6,528.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1512,5,7,"10,584.00","7,560.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1776,4,6,"10,656.00","7,104.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1536,5,7,"10,752.00","7,680.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1548,5,7,"10,836.00","7,740.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1524,5,7,"10,668.00","7,620.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1704,5,7,"11,928.00","8,520.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1644,4,6,"9,864.00","6,576.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1620,5,7,"11,340.00","8,100.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1524,4,6,"9,144.00","6,096.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1620,5,7,"11,340.00","8,100.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1740,5,7,"12,180.00","8,700.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1776,5,7,"12,432.00","8,880.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1716,5,7,"12,012.00","8,580.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1560,5,7,"10,920.00","7,800.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1668,4,6,"10,008.00","6,672.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1692,5,7,"11,844.00","8,460.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1800,5,7,"12,600.00","9,000.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1560,5,7,"10,920.00","7,800.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1500,5,7,"10,500.00","7,500.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1728,5,7,"12,096.00","8,640.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1704,5,7,"11,928.00","8,520.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1572,5,7,"11,004.00","7,860.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1704,5,7,"11,928.00","8,520.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1788,4,6,"10,728.00","7,152.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1740,4,6,"10,440.00","6,960.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1572,5,7,"11,004.00","7,860.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1752,5,7,"12,264.00","8,760.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1776,4,6,"10,656.00","7,104.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1680,5,7,"11,760.00","8,400.00",29,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1704,4,6,"10,224.00","6,816.00",33,Good Profit
2018,ConvenienceStores,Alcohol,North Cascade,1536,4,6,"9,216.00","6,144.00",33,Good Profit
2018,ConvenienceStores,Fresh salads,Earthbound,1188,2.61,3.91,"4,645.08","3,100.68",33,Good Profit
2018,ConvenienceStores,Fresh salads,Earthbound,1020,2.45,3.22,"3,284.40","2,499.00",24,Good Profit
2018,ConvenienceStores,Meat,Green lamb,588,5.7,8.2,"4,841.20","3,351.60",31,Good Profit
2018,ConvenienceStores,Meat,Green lamb,456,6.1,8.6,"3,936.80","2,790.72",29,Good Profit
2018,ConvenienceStores,Meat,Green lamb,480,5.3,7.4,"3,532.80","2,528.00",28,Good Profit
2018,ConvenienceStores,Meat,Green lamb,504,5.3,7.4,"3,732.96","2,654.40",29,Good Profit
2018,ConvenienceStores,Meat,Green lamb,480,5.9,7.5,"3,584.00","2,822.40",21,Good Profit
2018,ConvenienceStores,Meat,Green lamb,600,5.5,8.3,"4,956.00","3,272.00",34,Good Profit
2018,ConvenienceStores,Meat,Green lamb,480,5.4,7.7,"3,715.20","2,598.40",30,Good Profit
2018,ConvenienceStores,Meat,Green lamb,468,5.9,7.6,"3,547.44","2,742.48",23,Good Profit
2018,ConvenienceStores,Meat,Green lamb,624,6,8.2,"5,120.96","3,764.80",26,Good Profit
2018,ConvenienceStores,Meat,Green lamb,612,6.4,8.2,"5,018.40","3,937.20",22,Good Profit
2018,ConvenienceStores,Meat,Green lamb,564,5.7,7.5,"4,233.76","3,203.52",24,Good Profit
2018,ConvenienceStores,Meat,Green lamb,624,6.4,8,"5,008.64","3,968.64",21,Good Profit
2018,ConvenienceStores,Meat,Green lamb,408,6.5,8.6,"3,522.40","2,652.00",25,Good Profit
2018,ConvenienceStores,Meat,Green lamb,468,6.7,8.5,"3,968.64","3,113.76",22,Good Profit
2018,ConvenienceStores,Meat,Green lamb,408,6.4,8.1,"3,288.48","2,608.48",21,Good Profit
2018,ConvenienceStores,Meat,Green lamb,492,6.1,7.7,"3,811.36","2,997.92",21,Good Profit
2018,ConvenienceStores,Meat,Green lamb,516,5.9,7.9,"4,069.52","3,040.96",25,Good Profit
2018,ConvenienceStores,Meat,Green lamb,480,5.7,8.2,"3,936.00","2,752.00",30,Good Profit
